"lam" "tau2" "xi1" "xi2"
0.0197563836154748 0.0254127901185823 0.01 0.007410543
0.0194328768772764 0.0235958314580767 0.01 0.007410543
0.0497310619193374 0.192565361318444 0.0535615987365855 0.007410543
0.0032121359542057 0.000763169561532642 0.01 0.007410543
0.0169662759674359 0.0222596969039703 0.01 0.007410543
0.0298154479067494 0.0853872427714668 0.01 0.007410543
0.0170887158741318 0.0245158819535787 0.01 0.007410543
0.0446830115365078 0.165002172433858 0.031363133982497 0.007410543
0.0271321865039977 0.0524748085668705 0.0604472351994548 0.007410543
0.0489128653850875 0.199568356670976 0.01 0.007410543
0.053475093861141 0.177980938795787 0.01 0.007410543
0.0382928485395597 0.121701224952744 0.01 0.007410543
0.0163252084812387 0.0157374648219447 0.01 0.007410543
0.0146422878589941 0.0146087883790055 0.0770134841318544 0.007410543
0.10157427390568 0.746640541516726 0.01 0.007410543
0.0791143208951388 0.474080386019565 0.01 0.007410543
0.00466954304874719 0.00139771946190932 0.01 0.007410543
0.162130577060128 2.28307548109889 0.01 0.007410543
0.0536195094994469 0.275889516495783 0.0389635259947299 0.007410543
0.0184265944631784 0.0250285444766867 0.00484452058520435 0.007410543
0.0583336577486111 0.274042542822287 0.01 0.007410543
0.0999855301782393 0.742806662112404 0.01 0.007410543
0.0791873419470028 0.412515250472367 0.01 0.007410543
0.0145732351010105 0.0178474135935107 0.01 0.007410543
0.0234349904197492 0.0398720066926081 0.01 0.007410543
0.0375092992415039 0.14149350855177 0.01 0.007410543
0.0885819865243435 0.771724322685836 0.01 0.007410543
0.034270085847085 0.0888132200252231 0.0955346212162144 0.007410543
0.0371848938267905 0.0952697681461839 0.01 0.007410543
0.00209966080184317 0.00022093779236495 0.0240545421175027 0.007410543
0.0443878780673894 0.142320765764427 0.01 0.007410543
0.0238115144228497 0.0291555791740732 0.01 0.007410543
0.0274770284908513 0.0613758696172327 0.01 0.007410543
0.0804166752773611 0.729456131255935 0.00537335960764626 0.007410543
0.0651587420183324 0.422570771551568 0.01 0.007410543
0.0734976989630969 0.411713219334079 0.01 0.007410543
0.0100799469605495 0.00805369289357293 0.0680896540325485 0.007410543
0.0199983921365732 0.0319664035597534 0.01 0.007410543
0.0486147550450434 0.243717941146058 0.0371257232146395 0.007410543
0.0313516346944849 0.0746947015543133 0.0760531086263965 0.007410543
0.0176328643423941 0.0224938252781282 0.00965405844468624 0.007410543
0.0180026051261752 0.0213553403920408 0.01 0.007410543
0.00552857592328194 0.00204407400642853 0.01 0.00205172513098124
0.0138541949343499 0.0144405520398719 0.01 0.007410543
0.0230531972583992 0.0365310023306139 0.01 0.007410543
8.8571446124081e-05 8.33789256247979e-06 0.0467099757928401 0.007410543
0.0568929949471408 0.332450880269299 0.01 0.007410543
0.0690911266966884 0.431880208999086 0.01 0.007410543
0.013311210734278 0.0123703441992404 0.0353492161292937 0.007410543
0.0765060283616473 0.362190475357767 0.0344526616529171 0.007410543
0.0738640466537184 0.414543017712325 0.0911703820584123 0.007410543
0.0386679695972182 0.0868206825820543 0.01 0.007410543
0.0702159395424387 0.34568796258241 0.01 0.007410543
0.018954604945476 0.01976643796479 0.01 0.007410543
0.0025124386724816 0.000366883694857929 0.01 0.007410543
0.000514795601548489 9.28712170832812e-07 0.01 0.00339853651063794
0.0215673263022345 0.0427183844066985 0.01 0.00379974728393265
0.00125329086013729 6.33255449646133e-05 0.01 0.007410543
0.0338797986650765 0.0753580421019149 0.0659827370186426 0.007410543
0.0401106198737087 0.118446306559141 0.0472597142195183 0.007410543
0.00998028358808647 0.00780995588036786 0.01 0.007410543
0.0662837220243114 0.334741167853186 0.01 0.007410543
0.047365953843882 0.151724690349301 0.01 0.007410543
0.0340485488936684 0.0949659978821412 0.01 0.007410543
0.0429429581594203 0.137831298046723 0.01 0.007410543
0.0427209949266476 0.151917465050734 0.0730997529437226 0.007410543
0.0526919883039808 0.217518305426347 0.01 0.007410543
0.00959011399014671 0.00822591260215623 0.01 0.007410543
0.0140359791223452 0.0165938718469129 0.01 0.007410543
0.0442140794107997 0.155719550880398 0.0546476145844659 0.007410543
0.0756729259080583 0.496193103033226 0.01 0.007410543
0.0409223999255573 0.140956731659712 0.01 0.007410543
0.0161110692151963 0.0219495340666164 0.01 0.007410543
0.00893003513360551 0.00569320199832348 0.01 0.007410543
0.00152544809768365 9.7824419030727e-05 0.01 0.007410543
0.0315366091481018 0.0883595773616891 0.0436447282206887 0.007410543
0.0522217852523457 0.227504302688648 0.01 0.007410543
0.0557492262990158 0.160084852810348 0.0121220011072467 0.007410543
0.0519954074723668 0.161713317688809 0.01 0.007410543
0.0476773197139707 0.246229999379607 0.01 0.007410543
0.00188004730876723 0.000188101944537311 0.0930781418959354 0.007410543
0.0860197180292243 0.668706501695119 0.01 0.007410543
0.0764387803268348 0.513452522535811 0.00788696926156711 0.007410543
0.0228024158065521 0.0585549741780461 0.01 0.007410543
0.0306592277356473 0.0674417475635615 0.0416799652119608 0.007410543
0.0134873653855273 0.0178613929668506 0.01 0.007410543
0.084864650897501 0.556472729845219 0.01 0.007410543
0.0615018243058384 0.316114084831737 0.0632179058267791 0.00139748048114956
0.00565841613651894 0.00176099326248783 0.01 0.007410543
0.0616675625365647 0.326476051827066 0.01 0.007410543
0.115054209279076 0.915164270604775 0.01 0.000335823784247179
0.00684042693881376 0.00442668604402756 0.01 0.007410543
0.0254978301477186 0.0510976505618597 0.01 0.007410543
0.0597461528060436 0.299397874651373 0.0384836492181072 0.007410543
0.0688437175392889 0.35933935073934 0.0186645099688975 0.007410543
0.055902352167246 0.184706814468281 0.01 0.007410543
0.0387519511947923 0.101549129289033 0.01 0.007410543
0.0919815541429841 0.633042711083523 0.0437575482182103 0.007410543
0.00425170281372227 0.000941258807156053 0.0186266389912338 0.007410543
0.00278841875854649 0.000564894958456485 0.01 0.007410543
0.0013577331428232 7.80329840142182e-05 0.01 0.00361178065539528
0.10427888710659 1.00431693239711 0.01 0.007410543
0.0440251079294328 0.156010132883268 0.0498775718696947 0.007410543
0.0111254779046455 0.0103019230821632 0.01 0.007410543
0.0602259120023614 0.270271385367337 0.01 0.00317250421056599
0.0670806834160709 0.406594793831123 0.01 0.00296598927913565
0.092027784634346 0.587914297565618 0.0551476068539958 0.007410543
0.0533008998037843 0.176507269852034 0.01 0.007410543
0.0323143630942797 0.0825665638005548 0.0867496089749757 0.007410543
0.0150232940078507 0.0215985933578598 0.0132598670484359 0.007410543
0.0111771843557554 0.00802235376245748 0.0929893384048073 0.007410543
0.013807052997192 0.0179951792536066 0.01 0.007410543
0.0889986363105331 0.671209835092032 0.01 0.007410543
0.113516006915457 1.08415540378356 0.0848895009976578 0.007410543
0.0228011168712015 0.0344331302437797 0.01 0.007410543
0.00668286658036084 0.0031227295739444 0.01 0.007410543
0.0313993006262202 0.100942669613688 0.0591547234805097 0.007410543
0.00851436318372416 0.00473652065715888 0.01 0.007410543
0.00138893135668974 5.76754589464216e-05 0.069475765656021 0.007410543
0.0137336348583965 0.0144986215400094 0.0976188586309521 0.007410543
0.0514320052904003 0.191606632434918 0.01 0.007410543
0.0302101624640523 0.0708960857202699 0.01 0.007410543
0.0284354629242501 0.0780811115624303 0.01 0.007410543
0.0453350473843581 0.155280383971978 0.01 0.007410543
0.0367252676308256 0.11190322460014 0.0314405980536589 0.007410543
0.0692382712080683 0.359234832216015 0.01 0.007410543
0.0225409287678143 0.0401908334362096 0.01 0.007410543
0.0158258092790393 0.0188833578949999 0.0305939577088666 0.007410543
0.0238497203887011 0.0390583723831676 0.033396733757587 0.007410543
0.00139051806755325 8.74044089593777e-05 0.01 0.007410543
0.0169692877443142 0.0205609075330873 0.01 0.007410543
0.0823145053747989 0.682190779895991 0.01 0.007410543
0.0787255663911477 0.545301725895823 0.01 0.007410543
0.0466387587534873 0.148035275718873 0.01 0.007410543
0.0817305632520992 0.465740535054317 0.01 0.007410543
0.0105361914320487 0.01105338757873 0.0651769511166416 0.007410543
0.049511427665176 0.218070104458954 0.01 0.007410543
0.0772209492693148 0.385590316854998 0.01 0.007410543
0.043540189186213 0.151452378112636 0.01 0.007410543
0.021333028293574 0.0373950113061171 0.0812799572659801 0.007410543
0.0302908503860603 0.0476058490988782 0.0276476128200994 0.007410543
0.000637938491387213 5.29427034989796e-06 0.01 0.007410543
0.00910012768804255 0.00590103976298428 0.01 0.007410543
0.0367497857619749 0.122002111408393 0.01 0.007410543
0.0215255131480967 0.0369027427056493 0.01 0.007410543
0.0404067730676274 0.129004129190419 0.01 0.007410543
0.0439815338790481 0.178938713286946 0.0506802517363615 0.007410543
0.0173120211531699 0.0197426019940281 0.0582998536891778 0.007410543
0.0128004336206793 0.014883146447999 0.0820013186816865 0.007410543
0.0832558928580425 0.665761325956384 0.0661000740490161 0.00177317165533861
0.00668499865959905 0.00242446022785695 0.01 0.007410543
0.0237240048969527 0.045579306271075 0.01 0.007410543
0.0162167384211071 0.0178008961483869 0.01 0.00135739259556947
0.0811117718535604 0.500444876739686 0.0451527224706147 0.007410543
0.0582195238062872 0.295802555326402 0.01 0.007410543
0.0770373535723608 0.40556445825095 0.01 0.007410543
0.0210525821644676 0.029583082814915 0.01 0.007410543
0.0197436667033227 0.0326648125436973 0.01 0.007410543
0.00258088370270853 0.000337051109123939 0.01 0.007410543
0.0424326405413253 0.14904871006434 0.0440852919656403 0.007410543
0.0294724398960593 0.0569880207382254 0.01 0.007410543
0.00560010687761493 0.00185944368061901 0.01 0.007410543
0.0545912412147301 0.234700481378519 0.01 0.007410543
0.00416723855224141 0.00134072359208098 0.01 0.007410543
0.0427718979144725 0.124244464976668 0.01 0.007410543
0.0109859099065739 0.00756226865514759 0.01 0.007410543
0.0257441326840391 0.0381295900052059 0.01 0.007410543
0.0836981139832506 0.622436250420767 0.01 0.007410543
0.0133328942771057 0.0104576731943016 0.01 0.00659261575126783
0.00788064060381698 0.00624022918676066 0.01 0.007410543
0.00855732678541865 0.00520175154833579 0.0198850068595777 0.007410543
0.00276658702286733 0.000363812174495086 0.0761864212839321 0.007410543
0.00839260587391705 0.00517558340798691 0.0153289537180756 0.007410543
0.0104861864428465 0.0063445952966157 0.01 0.007410543
0.0229372126962834 0.0317075863565264 0.0123700705914905 0.007410543
0.0435574456834303 0.159536006865987 0.01 0.00268853379661302
0.0305061161491857 0.0707082785263318 0.0091859326430755 0.007410543
0.0175061091258897 0.0223302881090675 0.01 0.007410543
0.0218436028373232 0.0373597822348989 0.0268103430784434 0.007410543
0.0158233092004652 0.0209654188953713 0.01 0.007410543
0.0654402305523933 0.326156494306288 0.0554222064420629 0.007410543
0.0170555400849372 0.0175676840715881 0.0448222083766681 0.007410543
0.0698823077575476 0.321279728521027 0.01 0.007410543
0.0519047987272473 0.168821542177402 0.0100196441938031 0.007410543
0.0580742001310919 0.201336299148157 0.01 0.007410543
0.0318572516704832 0.0876769559128385 0.01 0.007410543
0.027302275702548 0.0451882367577986 0.01 0.00685858807802707
0.0765851644825599 0.4281184396666 0.01 0.007410543
0.0417556570341567 0.117773186838105 0.01 0.007410543
0.0400840578267902 0.109143606767563 0.01 0.007410543
0.0271873839407074 0.0695364023611188 0.01 0.00519838504564282
0.0176226099957534 0.0214004814756921 0.01 0.007410543
0.0106613209350225 0.00904245071307358 0.01 0.007410543
0.120963355938114 1.0524010061291 0.01 0.00672216869105835
0.0110981272471367 0.00770953909919347 0.01 0.007410543
0.023677124877387 0.0520661916419923 0.01 0.007410543
0.020217470870876 0.0230343522436869 0.01 0.007410543
0.0217785961107225 0.0359158528894664 0.01 0.007410543
0.0173638848792664 0.0238229925663079 0.01 0.007410543
0.0262624065074133 0.0492339923748794 0.01 0.007410543
0.0482076757504854 0.201256353454669 0.01 0.007410543
0.027079602692234 0.0637420982620716 0.01 0.007410543
0.016165005004134 0.0158127594074193 0.0666773293159589 0.007410543
0.0211742080620969 0.030493775482292 0.01 0.007410543
0.0430814748297285 0.159747534856726 0.0419007562804163 0.007410543
0.0177417795024336 0.0210877618277364 0.01 0.007410543
0.109091414760987 0.855359315750875 0.01 0.007410543
0.0176808395074317 0.0229907095177813 0.01 0.00581374452203411
0.0502396482024934 0.245865715040529 0.01 0.007410543
0.0175280017709847 0.0261804195523766 0.01 0.007410543
0.0390863844797744 0.15278926051906 0.01 0.007410543
0.0908092511236063 0.640788073950124 0.01 0.007410543
0.0401071307043594 0.130152130412973 0.0888448083141559 0.007410543
0.0239032921574231 0.04781388932722 0.01 0.007410543
0.0172846080368265 0.0274158609349174 0.01 0.007410543
0.0740684692697261 0.484549058842824 0.0570869056054385 0.007410543
0.0064562983847725 0.00220882615339871 0.01 0.007410543
0.0252390400073638 0.0710699872845718 0.01 0.007410543
0.0369156839661541 0.083902380699148 0.0811116900945353 0.007410543
0.0370242798239587 0.129659619856055 0.0185301787272424 0.007410543
0.0519489913256891 0.251384076232946 0.00629855417005843 0.007410543
0.0133405822015697 0.0126998703205551 0.01 0.007410543
0.0139218468227324 0.0146968571667688 0.0825251133142742 0.007410543
0.015330769936605 0.0189521814807661 0.01 0.007410543
0.0343907282360315 0.0924995421684252 0.01 0.007410543
0.0144161113925156 0.0181109430455111 0.01 0.007410543
0.0384581251142754 0.115023591522027 0.01 0.007410543
0.0287309660376746 0.0690965379881727 0.01 0.007410543
0.0191562243629754 0.0239648812232079 0.0181546785863843 0.007410543
0.0603362025890808 0.264666281624612 0.01 0.007410543
0.0531808742830147 0.205104497905745 0.01 0.00499454929373429
0.0419564302717594 0.112067830973141 0.0220216630065019 0.007410543
0.0290723423804803 0.0727654922376968 0.01 0.007410543
0.025857300272113 0.0554336663336655 0.0638891998855864 0.007410543
0.0111960851267501 0.0102314029833483 0.0643770081673598 0.007410543
0.0377956435509581 0.110606810102106 0.0918069588204011 0.007410543
0.0201328645112273 0.0337629911732477 0.01 0.007410543
0.0109292076394081 0.00735283111045752 0.01 0.007410543
0.0398975412959649 0.115075708614031 0.01 0.007410543
0.0167672014795407 0.0213733365776958 0.01 0.007410543
0.0742391377582613 0.399384593231562 0.016668863929465 0.007410543
0.0440231975341105 0.14986060521268 0.01 0.007410543
0.00452075104825911 0.00127448567199531 0.0296474297553633 0.00713067546118246
0.0483892070414723 0.184212103330262 0.01 0.007410543
0.0412191786170543 0.127246890251359 0.0282192299136803 0.007410543
0.0695271690547954 0.411194193964512 0.0795086477824401 0.007410543
0.0209379338752094 0.029177276868513 0.01 0.007410543
0.0642178478606191 0.303366272269886 0.01 0.007410543
0.0505546962612846 0.216406014784274 0.01 0.007410543
0.0100710736172235 0.006974370030157 0.01 0.007410543
0.0312534207916734 0.0675093044973838 0.0183477337616917 0.007410543
0.0331060780119774 0.0871652288200835 0.01 0.007410543
0.0019165589854354 0.000117675170300208 0.01 0.007410543
0.0105640920156591 0.0101451810049722 0.01 0.007410543
0.0205466688447182 0.0342811921099103 0.01 0.007410543
0.023448789812836 0.0457973401347992 0.01 0.007410543
0.0568122319221302 0.284864366492605 0.01 0.007410543
0.083637114710454 0.443795088863565 0.01 0.007410543
0.0720562158699864 0.460679432515165 0.00939529399370095 0.007410543
0.0426128985269516 0.14142085286506 0.0719251113836395 0.007410543
0.0107131052671421 0.00868701856385319 0.01 0.007410543
0.0342794380509274 0.107608031122258 0.01 0.007410543
0.00791256735143925 0.00540805865169889 0.0361927743021168 0.007410543
0.0838805161319027 0.611380332579537 0.01 0.007410543
0.0416409188303785 0.134507327703318 0.0175359399945169 0.007410543
0.0305946088171913 0.0923276666940989 0.0843203987554941 0.007410543
0.0265931988270537 0.0516693029262021 0.01 0.007410543
0.0179390801911383 0.0271657114657804 0.0358982940266176 0.007410543
0.0171356759346399 0.0203745017251437 0.0169477031075113 0.007410543
0.0705407033959467 0.40140819775553 0.01 0.007410543
0.0192847656354512 0.0307540673077365 0.01 0.00623678232188612
0.0620709697924831 0.280471099408922 0.01 0.007410543
0.0302152494875868 0.0903049869801907 0.01 0.007410543
0.0267168437577993 0.0520327122449962 0.01 0.007410543
0.00498757680949952 0.00197167826732556 0.0627630498912101 0.007410543
0.108660718616402 1.05499852022894 0.0949571961740314 0.007410543
0.0097763212107837 0.00673781583847265 0.01 0.007410543
0.0161080968111168 0.0209460547350801 0.00877328166691455 0.00785618680220848
0.0387579672376685 0.10617333607135 0.01 0.007410543
0.0202732023303646 0.0267517235238937 0.0626480129909195 0.007410543
0.0232005186361706 0.0363420965790995 0.0131519633023772 0.007410543
0.0131732017433859 0.0161721376955489 0.0431776476199758 0.007410543
0.0308979137582342 0.08576323773793 0.0258611073755779 0.007410543
0.0568617995956038 0.24732511941219 0.01 0.007410543
0.03197109857478 0.0956870106031043 0.01 0.007410543
0.00396621322062522 0.000888761243150359 0.0339113055789984 0.007410543
0.033594573270983 0.0887836247620145 0.01 0.007410543
0.00446172766431111 0.00109969471223126 0.0422953005897486 0.00037135674968814
0.0697077222920085 0.475721200037202 0.0561690844683867 0.007410543
0.0124131714165311 0.0115291824796513 0.01 0.007410543
0.00370232179749981 0.00105590092039912 0.01 0.007410543
0.0527227314301216 0.256384274122113 0.01 0.007410543
0.0154224634020013 0.0182976753127019 0.0588002730941826 0.007410543
0.0368908290450988 0.109029785402357 0.035341151931165 0.007410543
0.0268771850161801 0.0488313576528055 0.0597362115495919 0.007410543
0.00522922315926427 0.00143954423900857 0.0652911620461272 0.007410543
0.0312436846835603 0.0685436305304282 0.01 0.007410543
0.0125195138184444 0.0108423399344909 0.00785002033323758 0.000838302836759256
0.0185534159108845 0.0309012500133082 0.01 0.007410543
0.0336315163303193 0.0953342619044606 0.01 0.007410543
0.00963244076259979 0.0082133652497658 0.01 0.007410543
0.071385390366833 0.383492030753037 0.01 0.007410543
0.0152954718165743 0.01296891537409 0.01 0.007410543
0.0152786652471109 0.0203261891059908 0.01 0.007410543
0.0385444937893796 0.126895278070226 0.01 0.007410543
0.126919180723315 1.18632628461904 0.01 0.00135991833292692
0.0524961405406532 0.173469154265519 0.0182459994034857 0.007410543
0.0435968791178767 0.239993312826829 0.0511346324281495 0.007410543
0.0272148380893229 0.0600083638183464 0.01 0.007410543
0.103715765272195 0.952561704784637 0.0589407301999521 0.007410543
0.00542733595904947 0.00175718603600725 0.01 0.007410543
0.0734335660724545 0.39475671823981 0.01 0.007410543
0.0654026409548332 0.259266645773677 0.01 0.007410543
0.0426112639018145 0.113926096946567 0.0894354734315629 0.007410543
0.0310470138980992 0.0943340366537332 0.01 0.007410543
0.0351462313242667 0.136722576327383 0.0354738286314551 0.007410543
0.0126892790712313 0.0119540833272656 0.00187694402603633 0.007410543
0.00424907441629401 0.00106019761256551 0.01 0.007410543
0.066755010517783 0.323115748521328 0.01 0.007410543
0.0107183762827365 0.00798414899877241 0.0333354612518089 0.007410543
0.0251945371644098 0.0443545537524232 0.01 0.007410543
0.0377407510125691 0.0783824055949182 0.01 0.007410543
0.00866938343796412 0.00734868155968725 0.01 0.007410543
0.0485004964533991 0.151710795127635 0.01 0.007410543
0.0837540654774179 0.530779809265595 0.01 0.007410543
0.0387693943579318 0.108589620525225 0.01 0.007410543
0.0076474171223697 0.00308219462069253 0.01 0.00634289953714502
0.0580454241351026 0.297744941868929 0.01 0.007410543
0.023911125259596 0.0436475690989043 0.01 0.007410543
0.0324873388471225 0.065255169433103 0.0148079647872674 0.007410543
0.00352358472577896 0.000761102205679514 0.0136388951450584 0.007410543
0.0244595350287863 0.0520679009321155 0.01 0.007410543
0.0957599364292074 0.694813144713385 0.01 0.007410543
0.0761702519115677 0.328263075942252 0.0646676756484414 0.00198222306215891
0.116729313923314 1.04320509427616 0.0435235912125028 0.00568787652644796
0.0067730194248938 0.00286867305452038 0.059024569753204 0.007410543
0.0560228105028978 0.299903285905424 0.01 0.00455366687369069
0.016907798740428 0.017077028175915 0.01 0.007410543
0.00114631298110995 5.25017925821781e-05 0.01 0.007410543
0.00801167895029621 0.00390350719198275 0.0923698232519037 0.007410543
0.043830951545106 0.163995036093385 0.0144026683485259 0.007410543
0.000454727919997664 1.99038121485768e-07 0.0572504580413317 0.007410543
0.000478178145858241 3.77243339076422e-07 0.01 0.007410543
0.000795219663912887 1.26249968870308e-05 0.01 0.007410543
0.0396483630076537 0.170171582894206 0.01 0.007410543
0.00551252509983188 0.0017180597746068 0.0585540377354477 0.007410543
0.0248145330579912 0.0406136819875594 0.0164544367200532 0.007410543
0.0206244163161523 0.0302818910537857 0.01 0.007410543
0.102412501226872 0.920283289712451 0.01 0.007410543
0.00657648310673198 0.0039415875315797 0.01 0.007410543
0.0702777038815498 0.381705297629059 0.01 0.007410543
0.00283143387155466 0.000603851539900996 0.01 0.007410543
0.0486039473841974 0.162003201794784 0.01 0.007410543
0.000785322335413629 7.776573485865e-06 0.00828607623441014 0.007410543
0.00836656745478234 0.00538584823061164 0.01 0.00430477776758895
0.118283858064547 1.32421468837454 0.0947792793820143 0.007410543
0.0628762408450918 0.395823855169186 0.01 0.007410543
0.0240269227132392 0.0495100991756656 0.01 0.007410543
0.049011658742973 0.174539907011815 0.01 0.007410543
0.0816898402200897 0.541393703904971 0.01 0.007410543
0.0340600542287365 0.0900434938535605 0.0768385816678086 0.007410543
0.0471261918656208 0.202570501467402 0.0428972818289437 0.007410543
0.0204680368717368 0.0413713886995279 0.01 0.007410543
0.0363341004442661 0.0877004839931544 0.0392634692802328 0.007410543
0.0471183198672597 0.16392695813692 0.0095016709120053 0.007410543
0.00426512479854132 0.00128149470651694 0.01 0.007410543
0.0950137655282872 0.785719120959142 0.01 0.00467225848091236
0.0282117062207388 0.0443096589694174 0.01 0.007410543
0.0264549740494096 0.0648788937483758 0.01 0.007410543
0.0470435994229001 0.180361218713402 0.0798340368840985 0.007410543
0.0161317313260791 0.0167669362540441 0.01 0.007410543
0.0683773497737388 0.285457007695559 0.0626170224830518 0.007410543
0.102167395812918 0.498352316910044 0.0131775680245887 0.007410543
0.00940592680427524 0.00558535433345156 0.01 0.007410543
0.0841391659361501 0.535005433831101 0.01 0.007410543
0.0323845744747406 0.0596811668588448 0.01 0.007410543
0.0200566944590386 0.0287224713358708 0.01 0.007410543
0.0197218056626083 0.030699419550642 0.01 0.007410543
0.0413383537555101 0.130874359049717 0.0117448800494874 0.007410543
0.0755559260702249 0.429430479665115 0.042053464941619 0.007410543
0.0799882542276667 0.575960807630712 0.01 0.007410543
0.047469936114521 0.14196173565921 0.0107636818296567 0.007410543
0.0127257864796731 0.0102007291343816 0.01 0.007410543
0.000194449469975201 3.89529954703285e-06 0.0380279304278842 0.007410543
0.0165034817526672 0.0230203143020413 0.01 0.00312207322563932
0.0099246907675789 0.0072462001519484 0.01 0.007410543
0.0739797810463105 0.556196387317858 0.01 0.00175525142097484
0.0361674981722646 0.107583913613133 0.0520782868991389 0.007410543
0.0314384115273027 0.0703161291339895 0.0555574028068157 0.00438156638869938
9.79653126838913e-05 6.99840635422576e-06 0.01 0.007410543
0.00299561200532307 0.000557805361068895 0.01 0.007410543
0.0132369563413491 0.0121079371190476 0.00816895756495145 0.007410543
0.0106981244018116 0.0104402928193682 0.01 0.007410543
0.0328154219515362 0.10509973109992 0.01 0.007410543
0.0379934673612415 0.0895217147518647 0.0701376435235801 0.007410543
0.0137753592975283 0.0137005388890733 0.01 0.007410543
0.0186510113825363 0.0257248778417181 0.0294438419363536 0.007410543
0.031030765123341 0.0716725507628642 0.01 0.007410543
0.0791083635693158 0.712527836999052 0.01 0.007410543
0.0622152595719617 0.296834539848266 0.0448639700243662 0.007410543
0.111866167775579 1.18950424456046 0.095593840811923 0.007410543
0.0525608869056534 0.266046255719289 0.0584515902084697 0.007410543
0.0961361401013453 0.526583433075715 0.01 0.007410543
0.0101367858292039 0.00803946356157144 0.01 0.007410543
0.0126264453070771 0.0142528501138301 0.01 0.007410543
0.115177311197297 1.000839093302 0.01 0.007410543
0.0362978587542007 0.0953429679869054 0.01 0.007410543
0.0617868479363842 0.262217216441032 0.01 0.007410543
0.0289024566982688 0.0762987011963086 0.01 0.007410543
0.00891728003564161 0.00619721398517722 0.01 0.007410543
0.0958934832312804 0.757888033794871 0.01 0.007410543
0.0176489568190114 0.0288239903079941 0.01 0.007410543
0.0204874597344162 0.0250074958161058 0.01 0.000366464762862441
0.0250763910250524 0.0457764904784049 0.00465988400313739 0.00132431962726777
0.0254402935303677 0.0510459889401797 0.0691558974136915 0.007410543
0.0200369855590997 0.047297318051093 0.01 0.007410543
0.0835144090958043 0.63910984801841 0.01 0.007410543
0.00116801637702891 4.71272389311921e-05 0.01 0.007410543
0.021818612508717 0.0329187898622987 0.01 0.00700829324122549
0.0293532805098548 0.0464653466624618 0.0337088428438 0.007410543
0.048031986427249 0.205320332994624 0.01 0.007410543
0.041714344195052 0.120369894330259 0.01 0.007410543
0.0329640019376253 0.098161400889573 0.01 0.007410543
0.0285488940468961 0.0632301669924129 0.01 0.007410543
0.0512825596065905 0.211754777143451 0.01 0.00621195994934488
0.00992882354635217 0.00635005048891883 0.01 0.007410543
0.0581118290244921 0.222301156951726 0.01 0.007410543
0.0554896630357992 0.257186917420286 0.01 0.007410543
0.0383309048885623 0.140581389547537 0.01 0.007410543
0.0321186042900797 0.0760003849210234 0.01 0.007410543
0.0129232271893019 0.0117851293551637 0.01 0.007410543
0.0178951331949205 0.0218896682439235 0.0722894006537589 0.007410543
0.0686386835535622 0.266035002578237 0.0124119278005992 0.007410543
0.0286766018952361 0.0608230424696871 0.01 0.00571929906040108
0.000233489592246714 2.0924027884408e-06 0.01 0.007410543
0.00922524893702984 0.0072016075485803 0.0381027382550596 0.007410543
0.0282645884527204 0.0621304112800218 0.01 0.00654934260783322
0.0515989245816616 0.195914033197551 0.0956618977447483 0.007410543
0.00281520684769686 0.000518256210131887 0.01 0.007410543
0.0726606166033317 0.366133471365673 0.0839517879761837 0.007410543
0.0716706901364691 0.436733281272297 0.01 0.007410543
0.0500000832240507 0.182952506196293 0.0396327616189113 0.007410543
0.0113089971815206 0.0129305017341159 0.00483803491655606 0.007410543
0.0558931170819843 0.203345788247218 0.01 0.007410543
0.0494557061738005 0.231467422562883 0.01 0.007410543
0.00413038465599193 0.00121359424448316 0.01 0.007410543
0.0379896453234212 0.112580136802884 0.01 0.007410543
0.0719828228381763 0.447957462056165 0.01 0.007410543
0.0572138826126637 0.309247999506437 0.01 0.007410543
0.144820337156515 1.64355413998322 0.01 0.007410543
0.0324329125126118 0.0813162146952611 0.0318707021530479 0.007410543
0.0194320888542857 0.0378097030498182 0.01 0.007410543
0.0333393439387616 0.0936241398265955 0.01 0.007410543
0.0536279289344298 0.203622782917953 0.01 0.007410543
0.0472004047108421 0.166831789513651 0.01 0.007410543
0.0514045707297791 0.137363485490211 0.0233860039274414 0.007410543
0.0918266394140663 0.617823838365115 0.01 0.007410543
0.0210588190237807 0.0312672950462385 0.01 0.007410543
0.0489452438846592 0.233944913839837 0.01 0.007410543
0.0486767517675992 0.242420963002187 0.01 0.007410543
0.0505395904508924 0.16342105567655 0.01 0.007410543
0.00613785330633583 0.00256208782568134 0.01 0.007410543
0.0105168808005863 0.00769434605195948 0.0232893757798831 0.007410543
0.0346221749900864 0.0994825221677598 0.0330110285261319 0.007410543
0.0449690529910731 0.110905720418995 0.01 0.007410543
0.0850896647613763 0.538398526334081 0.0457284786240366 0.007410543
0.0454211446120053 0.134118505746939 0.01 0.007410543
0.00127379028907281 5.36559392169335e-05 0.01 0.007410543
0.00788536661182277 0.00361425871121164 0.01 0.007410543
0.0377532313165814 0.0891738486784765 0.01 0.007410543
0.0120547961647337 0.00854109472739496 0.044744426213625 0.007410543
0.0559313815772466 0.257798095295947 0.01 0.00765009991126051
0.0300231359165362 0.0680975563756997 0.01 0.007410543
0.0376128820168072 0.0915518484731724 0.01 6.99279821823702e-05
0.020925668109329 0.0326594924357774 0.01 0.007410543
0.00563095360137058 0.00174988826753885 0.01 0.007410543
