690.1009 591.515 -397.5757 176.1616 1297.777 1469.091 3.232322 -1170.101 -114.7475 1063.434 1137.778 -66.26261 -627.0706 -1333.333 -1081.212 -1042.424 17.77777 1097.374 1732.525 1255.757 1191.111 1687.272 1241.212 -402.4242 -1037.576 -499.3938 -245.6565 -240.808 -581.8181 -148.6868 885.6564 1396.363 1003.636 342.6262 -712.7271 -544.6464 832.3231 1338.182 439.5959 -1157.172 -1147.474 -237.5757 -557.5756 -179.3939 1517.575 1675.959 405.6565 -92.12119 -384.6464 -1268.687 72.72726 2905.858 3405.252 990.7068 -1262.222 -984.2422 328.0807 43.63635 -505.8585 711.111 2952.727 1726.06 -2330.505 -2496.969 1229.899 1323.636 -656.1615 1410.909 2773.333 622.2221 426.6666 1225.05 297.3737 745.0504 1881.212 1150.707 1452.929 2602.02 825.8584 -1184.646 193.9393 2973.737 3145.05 1006.868 -505.8585 -1021.414 -85.65655 1955.555 1963.636 368.4848 116.3636 782.222 568.8888 -489.6969 229.4949 715.9594 722.4241 509.0908 -429.8989 -1200.808 -901.818 -63.03029 395.9595 190.707 735.3534 1047.272 1074.747 675.5554 -1023.03 -3237.171 -3615.353 -1438.384 -554.3433 98.58584 725.6564 812.9291 -620.606 -1580.606 -1441.616 -237.5757 431.515 116.3636 -226.2626 -502.6262 -433.1312 -460.606 -1145.858 -2165.656
974.5452 1139.394 442.8282 -468.6868 72.72726 1349.495 1055.353 45.25251 -648.0807 -30.70706 421.8181 515.5554 492.9292 -93.73735 -1076.363 -1297.777 -998.7877 155.1515 1126.464 1052.121 892.121 1603.232 1989.495 1061.818 -350.707 -606.0605 -426.6666 -244.0403 -218.1818 -347.4747 491.313 1168.485 863.0301 727.2726 827.4745 -11.31313 -415.3535 219.7979 885.6564 77.57574 -1559.596 -1527.272 -565.6564 -66.26261 1383.434 1574.141 576.9695 408.8888 -714.3433 -1709.899 252.1212 3096.565 3227.474 788.6867 -1443.232 -1580.606 370.1009 963.2321 -769.2928 -387.8787 2807.272 2503.434 -2248.08 -2947.878 1414.141 1989.495 -921.2119 877.5756 2836.363 774.1412 345.8585 1165.252 468.6868 940.6058 1388.282 290.909 1585.454 3159.595 1247.677 -1126.464 193.9393 2897.777 2713.535 541.414 -617.3736 -551.111 526.8686 2067.07 1737.373 416.9696 54.94948 455.7575 155.1515 256.9696 583.4342 778.9897 248.8888 -541.414 -1141.01 -1039.192 358.7878 1120 583.4342 505.8585 1031.111 919.5958 -29.0909 -1040.808 -2370.909 -2938.181 -1292.929 -313.5353 -187.4747 174.5454 449.2928 -315.1515 -1614.545 -1876.363 -337.7777 863.0301 686.8685 176.1616 -331.313 -467.0706 -636.7675 -1549.899 -2400 -3096.565
1168.485 1082.828 1124.848 350.707 -402.4242 -50.101 1388.282 740.2018 -300.606 -373.3333 -53.33332 274.7474 -16.16161 547.8787 184.2424 -864.6463 -1485.252 -628.6867 378.1817 680.4039 182.6262 733.7372 2356.363 2207.676 987.4745 -84.04038 -392.7272 -530.1009 -538.1817 -431.515 108.2828 867.8786 725.6564 614.1413 1225.05 1381.818 169.6969 -995.5554 98.58584 1236.363 -450.909 -2063.838 -1498.182 332.9292 1695.353 1583.838 730.5049 756.3635 -350.707 -1853.737 -46.86868 3104.646 3166.06 927.6766 -1515.959 -2307.878 -12.92929 2005.656 16.16161 -932.525 2356.363 2741.01 -1654.949 -2959.191 917.9796 1654.949 -488.0807 1111.919 2456.565 601.212 205.2525 1058.586 833.9392 863.0301 458.9898 206.8686 2458.181 3762.423 822.6261 -1362.424 780.6059 2993.131 1714.747 -195.5555 -190.707 3.232322 890.5049 2118.787 1443.232 161.6161 -51.71716 -66.26261 119.5959 735.3534 1079.596 103.4343 -829.0908 -1341.414 -1444.848 206.8686 1758.383 1262.222 458.9898 439.5959 113.1313 -746.6665 -1258.99 -1142.626 -1402.828 -1189.495 -258.5858 -321.6161 -324.8484 -350.707 -471.9191 -1430.303 -1541.818 -539.7979 756.3635 809.6968 774.1412 -82.42422 -337.7777 -895.3533 -1533.737 -2469.494 -3064.242 -2340.201
591.515 997.1715 1401.212 1352.727 347.4747 -290.909 479.9999 992.323 90.50503 -568.8888 163.2323 122.8283 -1.616161 -234.3434 365.2524 171.3131 -964.8483 -1225.05 -266.6666 523.6362 -17.77777 -85.65655 985.8584 2328.888 2267.474 1402.828 219.7979 -766.0604 -1241.212 -1013.333 -387.8787 504.2423 754.7473 562.4241 819.3937 1970.101 1551.515 -995.5554 -959.9998 1294.545 987.4745 -1769.697 -2188.282 -277.9797 1915.151 1784.242 953.5352 1414.141 174.5454 -1941.01 -326.4646 3114.343 3649.292 1052.121 -1600 -2581.01 -437.9797 2159.191 890.5049 -659.3938 1368.889 2277.171 -522.0201 -2063.838 24.24242 652.9291 3.232322 1701.818 2327.272 528.4847 33.93939 1103.838 1418.99 630.3029 -767.6766 473.5352 3851.312 3936.969 496.1615 -1123.232 1139.394 2799.191 1126.464 155.1515 625.4544 363.6363 1021.414 1894.141 1084.444 -177.7777 -344.2423 54.94948 756.3635 1082.828 90.50503 -1082.828 -1577.373 -1333.333 -38.78787 1570.909 1650.101 399.1918 -360.404 -727.2726 -1509.495 -1966.868 -583.4342 303.8383 -395.9595 -570.5049 -924.4443 -971.3129 -982.626 -549.4948 -1071.515 -1270.303 -442.8282 926.0604 762.8281 450.909 -630.3029 -895.3533 -1124.848 -1373.737 -2133.333 -2430.707 -1958.787 -1039.192
-494.5453 184.2424 934.1412 2092.929 1533.737 510.707 362.0201 1108.687 685.2524 -386.2625 -568.8888 386.2625 292.5252 -341.01 -106.6666 277.9797 -113.1313 -905.0503 -630.3029 352.3232 355.5555 -512.3231 -425.0504 1016.565 2322.424 2280.404 1357.575 153.5353 -610.9089 -1441.616 -1511.111 -594.7474 599.5958 890.5049 484.8484 1260.606 2400 591.515 -1228.283 481.6161 1121.616 -777.3736 -2209.292 -1181.414 1086.06 1858.585 1682.424 1776.161 418.5858 -1536.969 -235.9595 2938.181 3696.161 1695.353 -1440 -2763.636 -1016.565 1753.535 1483.636 -82.42422 665.8585 1625.858 457.3736 -896.9695 -675.5554 -353.9393 643.2322 2530.908 2241.616 387.8787 -45.25251 888.8887 1265.454 231.1111 -602.8281 1603.232 4239.191 3419.797 452.5251 -114.7475 1427.07 1330.101 819.3937 1389.899 1328.485 669.0908 1258.99 1617.777 210.101 -539.7979 -391.111 408.8888 1570.909 1040.808 -1065.05 -2147.878 -1268.687 229.4949 1312.323 1782.626 691.717 -940.6058 -1402.828 -1772.929 -1808.484 -321.6161 1102.222 594.7474 -859.7978 -1949.09 -1863.434 -1427.07 -799.9998 -555.9595 -664.2423 -54.94948 782.222 541.414 179.3939 -874.3433 -1600 -1840.808 -1682.424 -1556.363 -1766.464 -1570.909 -1317.171 -798.3837
-1318.788 -1202.424 -35.55555 1191.111 2357.979 1616.161 588.2827 951.919 1684.04 703.0302 -804.8483 -934.1412 -72.72726 213.3333 -190.707 30.70706 313.5353 -244.0403 -484.8484 -247.2727 680.4039 137.3737 -757.9796 -588.2827 947.0705 1705.05 2094.545 1874.747 783.8382 -706.2625 -1708.282 -1877.979 -512.3231 884.0402 570.5049 615.7574 2307.878 2225.454 -35.55555 -468.6868 607.6766 -156.7676 -1528.889 -1427.07 564.0403 1600 1727.676 1907.07 649.6968 -940.6058 -286.0605 2317.575 3589.494 1721.212 -1325.252 -2585.858 -851.717 1270.303 1385.05 576.9695 601.212 1061.818 1252.525 313.5353 -1191.111 -1355.959 838.7877 2943.03 1700.202 35.55555 402.4242 510.707 334.5454 87.27271 292.5252 2511.515 4087.272 2304.646 961.616 1071.515 496.1615 289.2929 1473.939 2400 1587.07 488.0807 1145.858 1417.373 -98.58584 -743.4342 -329.6969 1157.172 1876.363 8.080807 -1842.424 -1774.545 -148.6868 1621.01 2378.99 777.3736 -1504.646 -2089.697 -1625.858 -848.4847 334.5454 1590.303 1307.474 -703.0302 -2755.555 -2886.464 -1714.747 -662.6261 -138.9899 -197.1717 27.47474 704.6463 439.5959 -298.9898 -1118.384 -1685.656 -1585.454 -1394.747 -1105.454 -1503.03 -1908.686 -1931.313 -1509.495 -935.7574
-1244.444 -1446.464 -1501.414 -392.7272 1039.192 1955.555 1195.959 664.2423 1701.818 2151.111 554.3433 -1355.959 -1396.363 -476.7676 124.4444 -16.16161 72.72726 59.79797 -250.505 -84.04038 568.8888 896.9695 -292.5252 -911.515 -378.1817 796.7675 1313.939 1926.464 2133.333 1372.121 -454.1413 -2172.121 -2408.08 -530.1009 547.8787 623.8383 2147.878 2566.464 947.0705 -43.63635 -101.8182 192.3232 -512.3231 -896.9695 195.5555 1026.262 1486.868 1711.515 494.5453 -491.313 151.9192 1682.424 2837.979 1803.636 -1441.616 -2139.798 119.5959 1056.969 473.5352 895.3533 1414.141 1247.677 1412.525 778.9897 -1228.283 -1853.737 678.7877 2579.393 1322.02 567.2726 685.2524 -95.35352 -143.8383 515.5554 1076.363 2519.595 3300.201 2370.909 2081.616 1292.929 -488.0807 195.5555 2972.121 3154.747 930.9089 263.4343 913.1311 591.515 25.85858 -145.4545 218.1818 1459.394 1386.666 -913.1311 -2248.08 -819.3937 1223.434 2202.828 1095.757 -1186.262 -2602.02 -1803.636 -63.03029 1435.151 1772.929 1131.313 -892.121 -2899.393 -3348.686 -1873.131 -664.2423 239.1919 42.02019 -43.63635 536.5656 479.9999 -261.8181 -1310.707 -1966.868 -1194.343 -484.8484 -98.58584 -1409.293 -2548.686 -2892.929 -2002.424 -995.5554 -479.9999
-749.8988 -1011.717 -1262.222 -1598.384 -940.6058 255.3535 1165.252 811.3129 882.4241 2164.04 2417.777 481.6161 -1204.04 -1406.06 -788.6867 -87.27271 61.41413 14.54545 -156.7676 294.1414 775.7574 1168.485 761.212 -798.3837 -908.2827 303.8383 509.0908 428.2827 1355.959 2496.969 1952.323 -652.9291 -2839.595 -2303.03 -1073.131 284.4444 1829.495 2920.403 1774.545 210.101 -425.0504 158.3838 449.2928 -145.4545 -160 596.3635 1095.757 1364.04 688.4847 -11.31313 536.5656 1362.424 2181.818 1614.545 -1110.303 -1743.838 972.9291 1301.01 -357.1716 374.9494 2018.585 1923.232 1556.363 1042.424 -817.7776 -1730.909 507.4746 2136.565 1055.353 1050.505 1150.707 -736.9695 -562.4241 1494.949 1726.06 2273.939 2939.797 2498.585 2427.474 948.6866 -1005.252 1288.081 4408.888 3259.797 460.606 -138.9899 324.8484 428.2827 484.8484 633.5352 1006.868 1469.091 381.4141 -1913.535 -1852.121 142.2222 1898.99 1658.182 -732.121 -2946.262 -2335.353 349.0908 2181.818 2018.585 801.616 -1326.868 -2684.444 -3455.353 -2071.919 -533.3332 247.2727 -208.4848 -150.303 528.4847 426.6666 3.232322 -1181.414 -2037.979 -1359.192 -179.3939 648.0807 -1023.03 -3014.141 -3733.333 -2374.141 -898.5857 -113.1313 -790.3029
224.6464 -347.4747 -564.0403 -703.0302 -1477.171 -1708.282 -475.1514 483.2322 323.2322 822.6261 2404.848 2917.171 1228.283 -751.515 -1446.464 -1027.879 -279.5959 -25.85858 -150.303 -46.86868 769.2928 1696.969 1137.778 -394.3434 -1097.374 -77.57574 669.0908 -326.4646 -412.1211 1212.121 3317.979 2257.777 -853.3331 -3085.252 -2375.757 -1528.889 833.9392 3028.686 2913.939 769.2928 -840.4039 -9.696968 1178.182 657.7776 14.54545 458.9898 893.7372 1134.545 809.6968 298.9898 733.7372 901.818 1373.737 1535.353 -677.1716 -1121.616 1520.808 1706.666 -783.8382 -415.3535 1931.313 2579.393 2123.636 990.7068 -531.717 -715.9594 861.4139 1262.222 783.8382 1535.353 972.9291 -929.2927 -30.70706 1577.373 1667.878 2492.121 3153.131 2597.171 1907.07 56.56564 -559.1918 2639.191 4785.454 2490.504 -129.2929 -449.2928 67.87878 745.0504 1378.586 990.7068 446.0605 790.3029 -609.2928 -1928.08 -1246.06 717.5756 1698.585 536.5656 -1966.868 -2471.111 -35.55555 2154.343 2007.272 290.909 -1595.151 -2560 -3124.04 -1895.757 -544.6464 184.2424 -450.909 -505.8585 711.111 872.7271 66.26261 -1376.969 -1968.484 -1588.687 -344.2423 492.9292 -906.6664 -3170.908 -4004.848 -2766.868 -1123.232 -269.8989 -759.5958 -1758.383
1225.05 428.2827 37.17171 416.9696 -84.04038 -1417.373 -2144.646 -1144.242 -347.4747 96.96967 934.1412 2561.616 2888.08 1536.969 -557.5756 -1376.969 -1023.03 -339.3939 -394.3434 -814.5453 -200.404 1262.222 1716.363 64.64645 -1076.363 -69.49493 964.8483 378.1817 -1131.313 -505.8585 1941.01 3342.221 1688.889 -769.2928 -2597.171 -3256.565 -1483.636 2382.222 3893.333 1848.889 -778.9897 -782.222 937.3735 1297.777 842.02 1061.818 1562.828 867.8786 205.2525 694.9493 1208.889 618.9897 195.5555 722.4241 -42.02019 -318.3838 1847.272 1974.949 -788.6867 -1331.717 1428.687 3166.06 2463.03 754.7473 -164.8484 596.3635 1514.343 302.2222 -313.5353 1617.777 1448.08 -486.4645 48.48484 1549.899 2078.383 2810.504 2997.979 1918.383 1280 486.4645 513.9393 3133.737 4134.141 1485.252 -683.6362 -250.505 664.2423 1632.323 1475.555 -145.4545 -724.0402 -205.2525 -543.0302 -1391.515 -724.0402 568.8888 879.1917 -543.0302 -1860.202 -381.4141 1790.707 1937.777 -117.9798 -2018.585 -2574.545 -2681.211 -2070.302 -649.6968 117.9798 -184.2424 -489.6969 712.7271 1270.303 387.8787 -1624.242 -2388.686 -1528.889 -420.2019 67.87878 -1166.868 -3497.373 -4321.615 -3157.979 -1499.798 -612.5251 -809.6968 -1734.141 -1213.737
